id,l1i_size,l1d_size,l1i_assoc,l1d_assoc,l2_size,l2_assoc,l3_size,l3_assoc,cacheline_size,mem-type,cpu_clock,fetchWidth,fetchBufferSize,fetchQueueSize,decodeWidth,LQEntries,SQEntries,numROBEntries,sim_second
88,64,64,4,4,1024,16,16,4,64,LPDDR2_S4_1066_1x32,2,8,64,32,4,64,36,512,169.22183551284877
89,128,128,8,8,1024,16,16,4,64,LPDDR2_S4_1066_1x32,2,8,64,32,4,64,36,512,167.89115159966238
90,32,48,8,12,1024,16,16,4,64,LPDDR2_S4_1066_1x32,2,8,64,32,4,64,36,512,171.5433282041122
91,64,64,4,4,1024,4,32,16,64,LPDDR2_S4_1066_1x32,2,8,64,32,4,64,36,512,169.17089250616704
92,128,128,8,8,1024,4,32,16,64,LPDDR2_S4_1066_1x32,2,8,64,32,4,64,36,512,167.84538159078338
93,32,48,8,12,1024,4,32,16,64,LPDDR2_S4_1066_1x32,2,8,64,32,4,64,36,512,171.49515119498574
94,64,64,8,8,1024,4,4,8,128,DDR3_2133_8x8,2,4,64,24,4,32,32,256,177.19969916281525
95,128,128,8,8,1024,4,4,8,128,DDR3_2133_8x8,2,4,64,24,4,32,32,256,176.27754324424822
96,32,64,8,8,1024,8,8,8,128,DDR3_2133_8x8,2,4,64,24,4,64,32,256,180.03477683886206
97,64,64,8,8,1024,8,4,4,128,DDR3_2133_8x8,2,4,64,24,4,64,32,256,176.89202911511236
98,128,64,4,8,1024,8,2,4,128,DDR3_2133_8x8,2,4,64,12,4,64,32,256,177.79050025707352
99,32,64,4,8,1024,8,2,4,128,DDR3_2133_8x8,2,4,64,12,4,32,32,256,181.8020190468709
100,64,48,4,12,1280,20,8,8,128,LPDDR2_S4_1066_1x32,4,12,32,16,12,128,64,352,86.04474561757269
101,64,48,8,12,1280,20,3,12,128,LPDDR2_S4_1066_1x32,4,8,64,32,8,192,128,352,78.63670453369602
102,64,48,8,12,1280,20,1,8,128,LPDDR2_S4_1066_1x32,4,12,64,32,8,192,128,352,77.97381550025709
103,128,48,8,12,1280,20,2,8,128,DDR4_2400_16x4,2,12,32,16,12,192,128,352,158.71117882712178
104,128,48,4,12,1280,20,6,12,128,DDR4_2400_16x4,2,8,32,16,12,192,128,256,163.0184880416089
105,128,48,4,12,1280,20,2,8,128,DDR4_2400_16x4,2,8,32,32,12,192,128,256,162.96052892703366
106,64,48,4,12,1280,10,8,8,128,LPDDR2_S4_1066_1x32,2,8,64,32,8,192,128,256,147.76514074069266
107,64,48,8,12,1280,10,3,12,128,LPDDR2_S4_1066_1x32,2,12,64,32,8,192,128,256,143.69889649697234
108,64,48,8,12,1280,10,1,8,128,LPDDR2_S4_1066_1x32,2,12,32,16,12,192,128,352,162.49695923143796
109,128,48,8,12,1280,10,2,8,64,DDR4_2400_16x4,2,8,32,16,12,192,128,352,169.49313118013885
110,128,48,4,12,1280,20,6,12,64,DDR4_2400_16x4,2,8,32,32,12,192,128,352,168.01288992725034
111,128,48,4,12,1280,20,2,8,64,DDR4_2400_16x4,2,12,32,16,12,128,64,352,165.69962902491633
112,64,48,4,12,1280,20,8,8,64,LPDDR2_S4_1066_1x32,2,12,64,32,8,192,128,168,150.68716152082666
113,64,48,8,12,1280,20,3,12,64,LPDDR2_S4_1066_1x32,2,12,32,16,12,192,128,168,168.28673418155878
114,64,48,8,12,1280,20,1,8,128,LPDDR2_S4_1066_1x32,2,8,32,16,12,192,128,168,168.02513756692483
115,128,48,8,12,1280,20,2,8,128,LPDDR2_S4_1066_1x32,2,8,32,32,12,192,128,168,166.67724635895362
116,128,48,4,12,1280,10,6,12,128,LPDDR2_S4_1066_1x32,4,12,32,16,12,128,64,168,86.27985773936767
117,128,48,4,12,1280,10,2,8,128,LPDDR2_S4_1066_1x32,4,8,64,32,8,192,128,168,79.69937264098371
118,64,48,4,12,1280,10,8,8,128,LPDDR2_S4_1066_1x32,4,12,32,16,12,192,128,352,85.4172905647273
119,64,48,8,12,1280,20,3,12,128,LPDDR2_S4_1066_1x32,4,8,32,16,12,192,128,352,87.96934880401044
120,64,48,8,12,1024,8,1,8,128,LPDDR2_S4_1066_1x32,4,8,32,32,12,192,128,352,89.27122888807321
121,128,48,8,12,1024,8,2,8,128,DDR4_2400_16x4,3,12,32,16,12,128,64,352,108.49555887751387
122,128,48,4,12,1024,8,6,12,128,DDR4_2400_16x4,3,8,64,32,8,192,128,352,98.13991058471808
123,128,48,4,12,1024,8,2,8,128,DDR4_2400_16x4,3,12,64,32,8,192,128,352,96.12214643458832
124,64,48,4,12,1024,8,8,8,128,LPDDR2_S4_1066_1x32,4,8,32,16,12,192,128,256,87.92059070368842
125,64,48,8,12,1024,8,3,12,128,LPDDR2_S4_1066_1x32,4,8,32,32,12,192,128,256,87.70334872372979
126,64,48,8,12,1024,8,1,8,128,DDR3_2133_8x8,4,12,32,16,12,128,64,352,83.33708837591621
127,128,48,8,12,1024,8,2,8,128,DDR3_2133_8x8,4,8,64,32,8,192,128,168,75.70817617235575
128,128,48,4,12,1024,8,6,12,128,DDR3_2133_8x8,4,12,64,32,8,192,128,168,73.26044196982042
129,128,48,4,12,1024,8,2,8,128,DDR4_2400_16x4,4,12,32,16,12,192,128,352,82.65197432488246
130,64,48,4,12,1024,16,8,8,64,DDR4_2400_16x4,2,12,32,16,12,128,64,352,165.70462989397768
131,64,48,8,12,1024,16,3,12,64,DDR4_2400_16x4,2,8,64,32,8,192,128,352,150.38316363838686
132,64,48,8,12,1024,16,1,8,64,LPDDR2_S4_1066_1x32,2,12,64,32,8,192,128,352,152.72578098682303
133,128,48,8,12,1024,16,2,8,64,LPDDR2_S4_1066_1x32,3,12,32,16,12,192,128,352,117.66196018104363
134,128,48,4,12,1024,16,6,12,64,DDR4_2400_16x4,3,8,32,16,12,192,128,168,115.74892582687659
135,128,48,4,12,1024,16,2,8,64,DDR3_2133_8x8,3,8,32,32,12,192,128,168,115.86568274229442
136,64,48,4,12,1024,16,8,8,128,DDR3_2133_8x8,2,12,32,16,12,128,64,352,159.40155371006156
137,64,48,8,12,1024,16,3,12,128,DDR3_2133_8x8,2,8,64,32,8,192,128,352,144.1880984253296
138,64,48,8,12,1024,16,1,8,128,DDR4_2400_16x4,2,12,64,32,8,192,128,352,141.66670028423425
139,128,48,8,12,1024,16,2,8,128,DDR4_2400_16x4,2,12,32,16,12,192,128,352,158.81603083725244
